date,furnace,sensor_tag,sensor_type,value,unit,is_anomaly,anomaly_score
2024-03-22,SAF-01,SAF-01_POWER_MW,power_mw,38.346,MW,False,0.0
2024-03-22,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,58.483,%,False,0.0
2024-03-22,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,33.12,t,False,0.0
2024-03-22,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.813,%,False,0.0
2024-03-22,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1607.555,°C,False,0.0
2024-03-22,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1872.922,mm,False,0.0
2024-03-22,SAF-02,SAF-02_POWER_MW,power_mw,39.97,MW,False,0.0
2024-03-22,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,61.856,%,False,0.0
2024-03-22,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,42.381,t,False,0.0
2024-03-22,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,87.093,%,False,0.0
2024-03-23,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1610.067,°C,False,0.0
2024-03-23,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1863.792,mm,False,0.0
2024-03-23,SAF-01,SAF-01_POWER_MW,power_mw,40.643,MW,False,0.0
2024-03-23,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,62.708,%,False,0.0
2024-03-23,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,38.563,t,False,0.0
2024-03-23,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.687,%,False,0.0
2024-03-23,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1622.723,°C,False,0.0
2024-03-23,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1913.565,mm,False,0.0
2024-03-23,SAF-02,SAF-02_POWER_MW,power_mw,35.228,MW,False,0.0
2024-03-23,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,61.262,%,False,0.0
2024-03-23,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,41.539,t,False,0.0
2024-03-23,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,87.384,%,False,0.0
2024-03-24,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1612.693,°C,False,0.0
2024-03-24,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1890.86,mm,False,0.0
2024-03-24,SAF-01,SAF-01_POWER_MW,power_mw,37.536,MW,False,0.0
2024-03-24,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,59.587,%,False,0.0
2024-03-24,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,36.335,t,False,0.0
2024-03-24,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.711,%,False,0.0
2024-03-24,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1628.491,°C,False,0.0
2024-03-24,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1835.773,mm,False,0.0
2024-03-24,SAF-02,SAF-02_POWER_MW,power_mw,39.178,MW,False,0.0
2024-03-24,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,61.807,%,False,0.0
2024-03-24,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,38.014,t,False,0.0
2024-03-24,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,89.381,%,False,0.0
2024-03-25,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1608.54,°C,False,0.0
2024-03-25,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1830.974,mm,False,0.0
2024-03-25,SAF-01,SAF-01_POWER_MW,power_mw,37.789,MW,False,0.0
2024-03-25,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,66.245,%,False,0.0
2024-03-25,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,38.308,t,False,0.0
2024-03-25,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.708,%,False,0.0
2024-03-25,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1618.257,°C,False,0.0
2024-03-25,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1861.036,mm,False,0.0
2024-03-25,SAF-02,SAF-02_POWER_MW,power_mw,37.388,MW,False,0.0
2024-03-25,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,60.409,%,False,0.0
2024-03-25,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,41.864,t,False,0.0
2024-03-25,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.896,%,False,0.0
2024-03-26,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1624.082,°C,False,0.0
2024-03-26,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1838.816,mm,False,0.0
2024-03-26,SAF-01,SAF-01_POWER_MW,power_mw,37.693,MW,False,0.0
2024-03-26,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,65.943,%,False,0.0
2024-03-26,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,40.174,t,False,0.0
2024-03-26,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.484,%,False,0.0
2024-03-26,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1614.791,°C,False,0.0
2024-03-26,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1841.848,mm,False,0.0
2024-03-26,SAF-02,SAF-02_POWER_MW,power_mw,38.888,MW,False,0.0
2024-03-26,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,60.553,%,False,0.0
2024-03-26,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,39.253,t,False,0.0
2024-03-26,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,89.023,%,False,0.0
2024-03-27,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1593.316,°C,False,0.0
2024-03-27,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1872.116,mm,False,0.0
2024-03-27,SAF-01,SAF-01_POWER_MW,power_mw,40.053,MW,False,0.0
2024-03-27,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,62.691,%,False,0.0
2024-03-27,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,40.922,t,False,0.0
2024-03-27,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,89.122,%,False,0.0
2024-03-27,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1619.44,°C,False,0.0
2024-03-27,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1833.176,mm,False,0.0
2024-03-27,SAF-02,SAF-02_POWER_MW,power_mw,39.536,MW,False,0.0
2024-03-27,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,58.217,%,False,0.0
2024-03-27,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,37.019,t,False,0.0
2024-03-27,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.2,%,False,0.0
2024-03-28,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1613.848,°C,False,0.0
2024-03-28,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1855.951,mm,False,0.0
2024-03-28,SAF-01,SAF-01_POWER_MW,power_mw,38.502,MW,False,0.0
2024-03-28,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,60.46,%,False,0.0
2024-03-28,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,34.124,t,False,0.0
2024-03-28,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.757,%,False,0.0
2024-03-28,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1626.478,°C,False,0.0
2024-03-28,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1862.695,mm,False,0.0
2024-03-28,SAF-02,SAF-02_POWER_MW,power_mw,36.869,MW,False,0.0
2024-03-28,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,61.934,%,False,0.0
2024-03-28,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,41.88,t,False,0.0
2024-03-28,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,89.06,%,False,0.0
2024-03-29,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1632.047,°C,False,0.0
2024-03-29,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1813.361,mm,False,0.0
2024-03-29,SAF-01,SAF-01_POWER_MW,power_mw,35.419,MW,False,0.0
2024-03-29,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,62.506,%,False,0.0
2024-03-29,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,39.377,t,False,0.0
2024-03-29,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,89.029,%,False,0.0
2024-03-29,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1598.465,°C,False,0.0
2024-03-29,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1859.026,mm,False,0.0
2024-03-29,SAF-02,SAF-02_POWER_MW,power_mw,37.575,MW,False,0.0
2024-03-29,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,65.644,%,False,0.0
2024-03-29,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,35.167,t,False,0.0
2024-03-29,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,89.53,%,False,0.0
2024-03-30,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1605.109,°C,False,0.0
2024-03-30,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1829.823,mm,False,0.0
2024-03-30,SAF-01,SAF-01_POWER_MW,power_mw,39.924,MW,False,0.0
2024-03-30,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,62.31,%,False,0.0
2024-03-30,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,40.815,t,False,0.0
2024-03-30,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.549,%,False,0.0
2024-03-30,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1624.751,°C,False,0.0
2024-03-30,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1833.778,mm,False,0.0
2024-03-30,SAF-02,SAF-02_POWER_MW,power_mw,38.405,MW,False,0.0
2024-03-30,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,61.545,%,False,0.0
2024-03-30,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,38.627,t,False,0.0
2024-03-30,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.249,%,False,0.0
2024-03-31,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1595.451,°C,False,0.0
2024-03-31,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1867.118,mm,False,0.0
2024-03-31,SAF-01,SAF-01_POWER_MW,power_mw,37.941,MW,False,0.0
2024-03-31,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,62.922,%,False,0.0
2024-03-31,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,39.288,t,False,0.0
2024-03-31,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.213,%,False,0.0
2024-03-31,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1616.873,°C,False,0.0
2024-03-31,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1849.741,mm,False,0.0
2024-03-31,SAF-02,SAF-02_POWER_MW,power_mw,37.644,MW,False,0.0
2024-03-31,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,60.64,%,False,0.0
2024-03-31,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,37.998,t,False,0.0
2024-03-31,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.433,%,False,0.0
2024-04-01,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1611.355,°C,False,0.0
2024-04-01,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1867.827,mm,False,0.0
2024-04-01,SAF-01,SAF-01_POWER_MW,power_mw,39.95,MW,False,0.0
2024-04-01,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,61.858,%,False,0.0
2024-04-01,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,36.147,t,False,0.0
2024-04-01,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.669,%,False,0.0
2024-04-01,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1611.475,°C,False,0.0
2024-04-01,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1856.06,mm,False,0.0
2024-04-01,SAF-02,SAF-02_POWER_MW,power_mw,38.645,MW,False,0.0
2024-04-01,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,65.371,%,False,0.0
2024-04-01,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,38.688,t,False,0.0
2024-04-01,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.901,%,False,0.0
2024-04-02,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1612.912,°C,False,0.0
2024-04-02,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1857.267,mm,False,0.0
2024-04-02,SAF-01,SAF-01_POWER_MW,power_mw,41.977,MW,False,0.0
2024-04-02,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,59.64,%,False,0.0
2024-04-02,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,38.367,t,False,0.0
2024-04-02,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.661,%,False,0.0
2024-04-02,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1636.936,°C,False,0.0
2024-04-02,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1854.217,mm,False,0.0
2024-04-02,SAF-02,SAF-02_POWER_MW,power_mw,37.273,MW,False,0.0
2024-04-02,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,62.507,%,False,0.0
2024-04-02,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,38.206,t,False,0.0
2024-04-02,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,89.801,%,False,0.0
2024-04-03,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1624.271,°C,False,0.0
2024-04-03,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1869.977,mm,False,0.0
2024-04-03,SAF-01,SAF-01_POWER_MW,power_mw,38.754,MW,False,0.0
2024-04-03,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,61.633,%,False,0.0
2024-04-03,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,39.189,t,False,0.0
2024-04-03,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,89.67,%,False,0.0
2024-04-03,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1663.334,°C,False,0.0
2024-04-03,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1805.741,mm,False,0.0
2024-04-03,SAF-02,SAF-02_POWER_MW,power_mw,38.623,MW,False,0.0
2024-04-03,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,63.03,%,False,0.0
2024-04-03,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,40.365,t,False,0.0
2024-04-03,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.148,%,False,0.0
2024-04-04,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1587.685,°C,False,0.0
2024-04-04,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1855.708,mm,False,0.0
2024-04-04,SAF-01,SAF-01_POWER_MW,power_mw,39.015,MW,False,0.0
2024-04-04,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,62.106,%,False,0.0
2024-04-04,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,39.498,t,False,0.0
2024-04-04,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.859,%,False,0.0
2024-04-04,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1616.448,°C,False,0.0
2024-04-04,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1843.385,mm,False,0.0
2024-04-04,SAF-02,SAF-02_POWER_MW,power_mw,36.481,MW,False,0.0
2024-04-04,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,65.922,%,False,0.0
2024-04-04,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,38.232,t,False,0.0
2024-04-04,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,87.267,%,False,0.0
2024-04-05,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1581.74,°C,False,0.0
2024-04-05,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1832.168,mm,False,0.0
2024-04-05,SAF-01,SAF-01_POWER_MW,power_mw,38.707,MW,False,0.0
2024-04-05,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,61.879,%,False,0.0
2024-04-05,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,42.983,t,False,0.0
2024-04-05,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,86.349,%,False,0.0
2024-04-05,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1593.373,°C,False,0.0
2024-04-05,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1866.085,mm,False,0.0
2024-04-05,SAF-02,SAF-02_POWER_MW,power_mw,39.77,MW,False,0.0
2024-04-05,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,68.811,%,False,0.0
2024-04-05,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,37.528,t,False,0.0
2024-04-05,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,89.214,%,False,0.0
2024-04-06,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1597.356,°C,False,0.0
2024-04-06,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1861.445,mm,False,0.0
2024-04-06,SAF-01,SAF-01_POWER_MW,power_mw,38.209,MW,False,0.0
2024-04-06,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,61.973,%,False,0.0
2024-04-06,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,37.229,t,False,0.0
2024-04-06,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.805,%,False,0.0
2024-04-06,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1621.072,°C,False,0.0
2024-04-06,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1854.874,mm,False,0.0
2024-04-06,SAF-02,SAF-02_POWER_MW,power_mw,37.422,MW,False,0.0
2024-04-06,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,57.375,%,False,0.0
2024-04-06,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,37.274,t,False,0.0
2024-04-06,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,89.548,%,False,0.0
2024-04-07,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1616.749,°C,False,0.0
2024-04-07,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1851.754,mm,False,0.0
2024-04-07,SAF-01,SAF-01_POWER_MW,power_mw,39.933,MW,False,0.0
2024-04-07,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,61.329,%,False,0.0
2024-04-07,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,40.963,t,False,0.0
2024-04-07,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.561,%,False,0.0
2024-04-07,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1636.063,°C,False,0.0
2024-04-07,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1825.063,mm,False,0.0
2024-04-07,SAF-02,SAF-02_POWER_MW,power_mw,39.121,MW,False,0.0
2024-04-07,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,64.903,%,False,0.0
2024-04-07,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,38.615,t,False,0.0
2024-04-07,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.193,%,False,0.0
2024-04-08,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1595.123,°C,False,0.0
2024-04-08,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1868.965,mm,False,0.0
2024-04-08,SAF-01,SAF-01_POWER_MW,power_mw,40.541,MW,False,0.0
2024-04-08,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,65.027,%,False,0.0
2024-04-08,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,36.969,t,False,0.0
2024-04-08,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.246,%,False,0.0
2024-04-08,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1612.157,°C,False,0.0
2024-04-08,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1809.882,mm,False,0.0
2024-04-08,SAF-02,SAF-02_POWER_MW,power_mw,37.847,MW,False,0.0
2024-04-08,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,63.301,%,False,0.0
2024-04-08,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,39.255,t,False,0.0
2024-04-08,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,87.817,%,False,0.0
2024-04-09,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1583.504,°C,False,0.0
2024-04-09,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1894.868,mm,False,0.0
2024-04-09,SAF-01,SAF-01_POWER_MW,power_mw,39.469,MW,False,0.0
2024-04-09,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,64.59,%,False,0.0
2024-04-09,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,38.923,t,False,0.0
2024-04-09,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.112,%,False,0.0
2024-04-09,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1627.328,°C,False,0.0
2024-04-09,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1892.619,mm,False,0.0
2024-04-09,SAF-02,SAF-02_POWER_MW,power_mw,39.558,MW,False,0.0
2024-04-09,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,61.329,%,False,0.0
2024-04-09,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,39.762,t,False,0.0
2024-04-09,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,88.1,%,False,0.0
2024-04-10,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1594.348,°C,False,0.0
2024-04-10,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1806.185,mm,False,0.0
2024-04-10,SAF-01,SAF-01_POWER_MW,power_mw,39.647,MW,False,0.0
2024-04-10,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,64.454,%,False,0.0
2024-04-10,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,37.904,t,False,0.0
2024-04-10,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,86.734,%,False,0.0
2024-04-10,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1603.334,°C,False,0.0
2024-04-10,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1839.735,mm,False,0.0
2024-04-10,SAF-02,SAF-02_POWER_MW,power_mw,36.547,MW,False,0.0
2024-04-10,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,62.647,%,False,0.0
2024-04-10,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,37.988,t,False,0.0
2024-04-10,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,87.134,%,False,0.0
2024-04-11,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1636.533,°C,False,0.0
2024-04-11,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1834.16,mm,False,0.0
2024-04-11,SAF-01,SAF-01_POWER_MW,power_mw,40.062,MW,False,0.0
2024-04-11,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,63.027,%,False,0.0
2024-04-11,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,37.828,t,False,0.0
2024-04-11,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.109,%,False,0.0
2024-04-11,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1596.851,°C,False,0.0
2024-04-11,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1871.222,mm,False,0.0
2024-04-11,SAF-02,SAF-02_POWER_MW,power_mw,39.175,MW,False,0.0
2024-04-11,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,62.003,%,False,0.0
2024-04-11,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,34.93,t,False,0.0
2024-04-11,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,87.025,%,False,0.0
2024-04-12,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1644.705,°C,False,0.0
2024-04-12,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1835.95,mm,False,0.0
2024-04-12,SAF-01,SAF-01_POWER_MW,power_mw,38.281,MW,False,0.0
2024-04-12,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,66.079,%,False,0.0
2024-04-12,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,36.56,t,False,0.0
2024-04-12,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,87.855,%,False,0.0
2024-04-12,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1613.086,°C,False,0.0
2024-04-12,SAF-02,SAF-02_ELECTRODE_POS_MM,electrode_pos_mm,1818.879,mm,False,0.0
2024-04-12,SAF-02,SAF-02_POWER_MW,power_mw,40.354,MW,False,0.0
2024-04-12,SAF-02,SAF-02_OFF_GAS_CO_PCT,off_gas_co_pct,61.955,%,False,0.0
2024-04-12,SAF-02,SAF-02_TAP_WEIGHT_T,tap_weight_t,38.576,t,False,0.0
2024-04-12,SAF-02,SAF-02_CR_YIELD_PCT,cr_yield_pct,87.804,%,False,0.0
2024-04-13,SAF-01,SAF-01_TEMPERATURE_C,temperature_c,1595.929,°C,False,0.0
2024-04-13,SAF-01,SAF-01_ELECTRODE_POS_MM,electrode_pos_mm,1873.342,mm,False,0.0
2024-04-13,SAF-01,SAF-01_POWER_MW,power_mw,40.366,MW,False,0.0
2024-04-13,SAF-01,SAF-01_OFF_GAS_CO_PCT,off_gas_co_pct,61.005,%,False,0.0
2024-04-13,SAF-01,SAF-01_TAP_WEIGHT_T,tap_weight_t,42.018,t,False,0.0
2024-04-13,SAF-01,SAF-01_CR_YIELD_PCT,cr_yield_pct,88.743,%,False,0.0
2024-04-13,SAF-02,SAF-02_TEMPERATURE_C,temperature_c,1582.709,°C,False,0.0
