date,material,qty_on_hand,daily_use,days_cover,unit_cost,stock_status
2023-12-07,electrode_paste,349.5,8.57,41.6,1816.764537914336,ok
2023-12-07,lime,1062.6,62.64,17.1,45.11883591703963,ok
2023-12-08,chromite_ore,46938.9,2413.98,20.0,196.19546351061874,ok
2023-12-08,met_coke,8230.0,483.17,17.1,316.9094760194102,ok
2023-12-08,quartzite_flux,10725.9,214.16,51.1,27.348931235441288,ok
2023-12-08,electrode_paste,340.8,8.73,40.6,1850.8245863493073,ok
2023-12-08,lime,999.6,62.94,16.1,43.29119315682737,ok
2023-12-09,chromite_ore,122082.0,2451.38,51.9,198.4671364934847,ok
2023-12-09,met_coke,7713.8,516.21,16.1,323.19895245871,ok
2023-12-09,quartzite_flux,10509.0,216.97,50.0,27.356206640383732,ok
2023-12-09,electrode_paste,331.8,8.98,39.5,1912.9381487886528,ok
2023-12-09,lime,933.1,66.58,15.0,42.752987998525704,ok
2023-12-10,chromite_ore,119631.1,2450.86,50.9,192.66072395979194,ok
2023-12-10,met_coke,7195.8,517.97,15.0,315.3379283622242,ok
2023-12-10,quartzite_flux,10286.4,222.51,49.0,28.246721768713197,ok
2023-12-10,electrode_paste,323.1,8.76,38.5,1862.2910219450853,ok
2023-12-10,lime,2634.4,63.79,42.5,44.752920892232424,ok
2023-12-11,chromite_ore,117188.2,2442.94,49.9,203.51200400366776,ok
2023-12-11,met_coke,6685.2,510.58,13.9,305.4420135326662,ok
2023-12-11,quartzite_flux,10070.0,216.49,48.0,28.408732489829347,ok
2023-12-11,electrode_paste,314.4,8.71,37.4,1800.1829628582752,ok
2023-12-11,lime,2570.6,63.76,41.5,43.19010091606443,ok
2023-12-12,chromite_ore,114785.6,2402.53,48.8,200.47836238453283,ok
2023-12-12,met_coke,6203.4,481.84,12.9,318.2009259703327,ok
2023-12-12,quartzite_flux,9857.8,212.16,46.9,27.77065395125216,ok
2023-12-12,electrode_paste,305.9,8.46,36.4,1885.934550309483,ok
2023-12-12,lime,2505.4,65.22,40.4,44.19689953392852,ok
2023-12-13,chromite_ore,112456.0,2329.67,47.9,195.6714907256571,ok
2023-12-13,met_coke,5724.1,479.25,11.9,321.0459283011681,ok
2023-12-13,quartzite_flux,9649.1,208.73,45.9,29.05429343174923,ok
2023-12-13,electrode_paste,297.3,8.61,35.4,1851.4848845751524,ok
2023-12-13,lime,2440.9,64.52,39.4,42.76484667357768,ok
2023-12-14,chromite_ore,109994.9,2461.06,46.8,193.67613207157964,ok
2023-12-14,met_coke,5219.6,504.57,10.9,314.19720862815495,ok
2023-12-14,quartzite_flux,9438.4,210.63,44.9,28.793160276050592,ok
2023-12-14,electrode_paste,288.9,8.41,34.4,1802.622145244696,ok
2023-12-14,lime,2375.9,65.01,38.3,44.111803061482306,ok
2023-12-15,chromite_ore,107559.7,2435.21,45.8,200.8670497208844,ok
2023-12-15,met_coke,4729.7,489.88,9.9,309.0224147179232,ok
2023-12-15,quartzite_flux,9230.4,208.07,44.0,29.0438978861575,ok
2023-12-15,electrode_paste,280.6,8.31,33.4,1852.9365652894753,ok
2023-12-15,lime,2313.9,61.95,37.3,43.49355324383088,ok
2023-12-16,chromite_ore,105040.6,2519.07,44.7,203.1193668640991,ok
2023-12-16,met_coke,11986.9,520.14,25.0,302.84386707912535,ok
2023-12-16,quartzite_flux,9003.2,227.15,42.9,27.752592499798872,ok
2023-12-16,electrode_paste,271.6,8.99,32.3,1806.6058763241053,ok
2023-12-16,lime,2246.5,67.35,36.2,45.197198435377096,ok
2023-12-17,chromite_ore,102464.5,2576.07,43.6,192.69668677989918,ok
2023-12-17,met_coke,11457.2,529.73,23.9,308.0515024113629,ok
2023-12-17,quartzite_flux,8780.7,222.53,41.8,27.64869802921327,ok
2023-12-17,electrode_paste,262.7,8.88,31.3,1855.9827826661497,ok
2023-12-17,lime,2181.1,65.42,35.2,43.892815639113245,ok
2023-12-18,chromite_ore,99966.7,2497.84,42.5,203.64732318158732,ok
2023-12-18,met_coke,10945.9,511.32,22.8,315.6200109301551,ok
2023-12-18,quartzite_flux,8564.2,216.47,40.8,28.759586579020915,ok
2023-12-18,electrode_paste,254.1,8.6,30.3,1818.8278862247068,ok
2023-12-18,lime,2117.6,63.56,34.2,44.73568124480014,ok
2023-12-19,chromite_ore,97529.5,2437.25,41.5,201.09739197721947,ok
2023-12-19,met_coke,10448.7,497.18,21.8,312.59337756066094,ok
2023-12-19,quartzite_flux,8345.2,218.98,39.7,27.249338081188387,ok
2023-12-19,electrode_paste,245.4,8.74,29.2,1867.369089969238,ok
2023-12-19,lime,2052.6,64.99,33.1,42.911874000137125,ok
2023-12-20,chromite_ore,95023.1,2506.38,40.4,196.3408377831255,ok
2023-12-20,met_coke,9956.6,492.06,20.7,306.03820696671994,ok
2023-12-20,quartzite_flux,8123.5,221.71,38.7,27.768387251698933,ok
2023-12-20,electrode_paste,236.4,8.97,28.1,1815.7961676528705,ok
2023-12-20,lime,1986.0,66.54,32.0,43.562349718693454,ok
2023-12-21,chromite_ore,92494.9,2528.18,39.4,203.13713903028136,ok
2023-12-21,met_coke,9447.5,509.16,19.7,303.6622199292499,ok
2023-12-21,quartzite_flux,7898.8,224.77,37.6,29.11100176062722,ok
2023-12-21,electrode_paste,227.2,9.22,27.0,1813.2676585800089,ok
2023-12-21,lime,1918.8,67.24,30.9,43.742451642005804,ok
2023-12-22,chromite_ore,90035.2,2459.7,38.3,201.28957775035056,ok
2023-12-22,met_coke,8934.6,512.89,18.6,314.41679537920004,ok
2023-12-22,quartzite_flux,7670.0,228.78,36.5,27.81962560473935,ok
2023-12-22,electrode_paste,218.1,9.07,26.0,1831.9654609447862,ok
2023-12-22,lime,1854.4,64.43,29.9,43.84428653059595,ok
2023-12-23,chromite_ore,87383.2,2652.02,37.2,198.75801800174548,ok
2023-12-23,met_coke,8419.5,515.05,17.5,317.66213795357675,ok
2023-12-23,quartzite_flux,7432.8,237.17,35.4,28.939572683226743,ok
2023-12-23,electrode_paste,208.8,9.27,24.9,1833.264959872091,ok
2023-12-23,lime,1785.9,68.46,28.8,45.19306767157369,ok
2023-12-24,chromite_ore,84742.5,2640.72,36.1,203.40917624530223,ok
2023-12-24,met_coke,7893.0,526.53,16.4,305.2358584922138,ok
2023-12-24,quartzite_flux,7200.9,231.93,34.3,27.466600502945393,ok
2023-12-24,electrode_paste,199.8,9.0,23.8,1849.0284169456372,ok
2023-12-24,lime,1717.1,68.83,27.7,45.31077370373169,ok
2023-12-25,chromite_ore,82216.5,2525.92,35.0,203.94135350680577,ok
2023-12-25,met_coke,7377.8,515.24,15.4,317.9987484284301,ok
2023-12-25,quartzite_flux,6985.4,215.43,33.3,28.387160531146055,ok
2023-12-25,electrode_paste,191.2,8.68,22.8,1792.3563266444312,ok
2023-12-25,lime,1652.9,64.18,26.7,45.215739857240585,ok
2023-12-26,chromite_ore,79701.3,2515.22,33.9,205.20998553614427,ok
2023-12-26,met_coke,6856.9,520.89,14.3,322.1493222624078,ok
2023-12-26,quartzite_flux,6768.8,216.64,32.2,28.881630172212958,ok
2023-12-26,electrode_paste,182.1,9.04,21.7,1896.995858749929,ok
2023-12-26,lime,1588.9,64.04,25.6,43.03971882954182,ok
2023-12-27,chromite_ore,77163.4,2537.97,32.8,194.46923735700423,ok
2023-12-27,met_coke,6355.3,501.55,13.2,312.59870911295025,ok
2023-12-27,quartzite_flux,6552.6,216.19,31.2,27.20044320454379,ok
2023-12-27,electrode_paste,173.0,9.11,20.6,1897.7134531347433,ok
2023-12-27,lime,1522.0,66.91,24.5,43.556454253358126,ok
2023-12-28,chromite_ore,74717.7,2445.61,31.8,197.9625104963114,ok
2023-12-28,met_coke,5848.7,506.64,12.2,302.762291744795,ok
2023-12-28,quartzite_flux,6326.6,226.0,30.1,29.113467394758352,ok
2023-12-28,electrode_paste,164.1,8.91,19.5,1834.8077199176037,ok
2023-12-28,lime,1456.8,65.2,23.5,42.97591756709007,ok
2023-12-29,chromite_ore,72237.3,2480.41,30.7,199.01956045047598,ok
2023-12-29,met_coke,5336.9,511.74,11.1,314.5435588470295,ok
2023-12-29,quartzite_flux,6097.1,229.52,29.0,27.601474913291238,ok
2023-12-29,electrode_paste,155.4,8.74,18.5,1789.723437352417,ok
2023-12-29,lime,1391.8,64.91,22.4,44.43708759319756,ok
2023-12-30,chromite_ore,69638.3,2599.05,29.6,204.35113031842957,ok
2023-12-30,met_coke,4811.5,525.46,10.0,311.44464863352755,ok
2023-12-30,quartzite_flux,5873.8,223.31,28.0,27.946779945309217,ok
2023-12-30,electrode_paste,146.3,9.03,17.4,1896.8593334543996,ok
2023-12-30,lime,1324.6,67.27,21.4,43.37668337185995,ok
2023-12-31,chromite_ore,67120.8,2517.44,28.6,193.95147648056167,ok
2023-12-31,met_coke,11251.5,533.88,23.4,306.6364783082268,ok
2023-12-31,quartzite_flux,5641.7,232.1,26.9,28.18599490179692,ok
2023-12-31,electrode_paste,137.2,9.18,16.3,1830.8758397935467,ok
2023-12-31,lime,1259.0,65.53,20.3,45.31696714047588,ok
2024-01-01,chromite_ore,64644.0,2476.89,27.5,192.51820051955528,ok
2024-01-01,met_coke,10733.8,517.69,22.4,304.4590365731997,ok
2024-01-01,quartzite_flux,5421.6,220.04,25.8,28.728738981705753,ok
2024-01-01,electrode_paste,128.1,9.02,15.3,1815.9062886494319,ok
2024-01-01,lime,1193.1,65.97,19.2,44.92606221483697,ok
2024-01-02,chromite_ore,62211.0,2432.94,26.5,193.67442133683429,ok
2024-01-02,met_coke,10220.0,513.77,21.3,315.8962626807616,ok
2024-01-02,quartzite_flux,5192.1,229.55,24.7,27.89411698326068,ok
2024-01-02,electrode_paste,347.2,8.7,41.3,1856.0086221913332,ok
2024-01-02,lime,1128.4,64.71,18.2,45.28176857827369,ok
2024-01-03,chromite_ore,59687.1,2523.88,25.4,198.01465927053837,ok
2024-01-03,met_coke,9700.5,519.51,20.2,324.0382614179824,ok
2024-01-03,quartzite_flux,4975.9,216.17,23.7,27.880719057471637,ok
2024-01-03,electrode_paste,338.3,8.9,40.3,1795.72710987409,ok
2024-01-03,lime,1063.5,64.82,17.2,43.4844100187711,ok
2024-01-04,chromite_ore,57136.3,2550.83,24.3,197.76457950444419,ok
2024-01-04,met_coke,9185.2,515.26,19.1,311.08564513910585,ok
2024-01-04,quartzite_flux,4758.9,217.02,22.7,28.851776999115263,ok
2024-01-04,electrode_paste,329.7,8.61,39.2,1792.005184567909,ok
2024-01-04,lime,998.6,64.99,16.1,44.79564662699771,ok
2024-01-05,chromite_ore,54649.9,2486.44,23.3,192.97909565222673,ok
2024-01-05,met_coke,8678.1,507.13,18.1,307.99038196034513,ok
2024-01-05,quartzite_flux,4541.2,217.67,21.6,28.208211749833588,ok
2024-01-05,electrode_paste,320.9,8.77,38.2,1821.8295219970105,ok
2024-01-05,lime,931.8,66.79,15.0,44.91335632157477,ok
2024-01-06,chromite_ore,52106.6,2543.26,22.2,196.62262428096415,ok
2024-01-06,met_coke,8159.1,518.95,17.0,323.5384470309057,ok
2024-01-06,quartzite_flux,4315.0,226.26,20.5,27.519033983122007,ok
2024-01-06,electrode_paste,311.7,9.19,37.1,1809.1826590650332,ok
2024-01-06,lime,2330.0,66.66,37.6,44.56521334509784,ok
2024-01-07,chromite_ore,49466.1,2640.51,21.0,202.77793811101026,ok
2024-01-07,met_coke,7630.2,528.95,15.9,322.6983743420844,ok
2024-01-07,quartzite_flux,12340.8,237.13,58.8,27.714743676602765,ok
2024-01-07,electrode_paste,302.4,9.31,36.0,1797.2975104366965,ok
2024-01-07,lime,2261.2,68.84,36.5,42.81287422793334,ok
2024-01-08,chromite_ore,46977.3,2488.77,20.0,204.97057530111925,ok
2024-01-08,met_coke,7100.3,529.89,14.8,314.9107373239208,ok
2024-01-08,quartzite_flux,12113.8,227.04,57.7,28.278254508782744,ok
2024-01-08,electrode_paste,293.0,9.38,34.9,1868.8265612519697,ok
2024-01-08,lime,2193.1,68.09,35.4,44.09742986915276,ok
2024-01-09,chromite_ore,135195.1,2556.59,57.5,197.94714163219538,ok
2024-01-09,met_coke,6576.6,523.67,13.7,311.9899982364525,ok
2024-01-09,quartzite_flux,11884.2,229.57,56.6,29.101624555802253,ok
2024-01-09,electrode_paste,283.7,9.34,33.8,1831.0629570583242,ok
2024-01-09,lime,2125.6,67.56,34.3,44.00685452821169,ok
2024-01-10,chromite_ore,132681.4,2513.73,56.5,199.37553533201455,ok
2024-01-10,met_coke,6038.6,537.99,12.6,317.06680060365204,ok
2024-01-10,quartzite_flux,11657.3,226.87,55.5,28.5869471131016,ok
2024-01-10,electrode_paste,274.3,9.36,32.7,1818.6150509755907,ok
2024-01-10,lime,2056.8,68.72,33.2,44.56172302201556,ok
2024-01-11,chromite_ore,129986.5,2694.88,55.3,193.9459622420115,ok
2024-01-11,met_coke,5509.1,529.57,11.5,313.25357396228884,ok
2024-01-11,quartzite_flux,11427.8,229.55,54.4,27.974564627299344,ok
2024-01-11,electrode_paste,264.7,9.6,31.5,1803.9544139451389,ok
2024-01-11,lime,1987.3,69.51,32.1,45.72848923881793,ok
2024-01-12,chromite_ore,127369.5,2616.96,54.2,198.96676820233216,ok
2024-01-12,met_coke,4972.8,536.22,10.4,306.70233544806706,ok
2024-01-12,quartzite_flux,11199.0,228.82,53.3,28.487615073065612,ok
2024-01-12,electrode_paste,255.4,9.29,30.4,1822.1399737141533,ok
2024-01-12,lime,1920.2,67.08,31.0,45.28583553130973,ok
2024-01-13,chromite_ore,124828.7,2540.87,53.1,202.4547660997948,ok
2024-01-13,met_coke,11979.1,530.19,25.0,314.28919393823526,ok
2024-01-13,quartzite_flux,10962.6,236.35,52.2,27.543166858092487,ok
2024-01-13,electrode_paste,246.1,9.31,29.3,1842.071560173532,ok
2024-01-13,lime,1852.4,67.8,29.9,44.42035229445656,ok
2024-01-14,chromite_ore,122229.0,2599.68,52.0,199.1251235421955,ok
2024-01-14,met_coke,11449.1,529.94,23.9,313.2442462093962,ok
2024-01-14,quartzite_flux,10727.9,234.67,51.1,28.046402732479805,ok
2024-01-14,electrode_paste,236.6,9.46,28.2,1901.7417862190346,ok
2024-01-14,lime,1782.4,70.03,28.7,45.200976623940775,ok
2024-01-15,chromite_ore,119708.8,2520.22,50.9,196.93986753363083,ok
2024-01-15,met_coke,10939.1,510.04,22.8,311.8291318389014,ok
2024-01-15,quartzite_flux,10496.6,231.3,50.0,28.80280738685442,ok
2024-01-15,electrode_paste,227.4,9.2,27.1,1867.2413598435885,ok
2024-01-15,lime,1716.1,66.29,27.7,42.794594597758994,ok
2024-01-16,chromite_ore,117104.9,2603.88,49.8,194.37514955513623,ok
2024-01-16,met_coke,10429.2,509.89,21.7,323.1163610886,ok
2024-01-16,quartzite_flux,10261.6,235.04,48.9,28.367864291540887,ok
2024-01-16,electrode_paste,218.4,9.08,26.0,1892.12125287617,ok
2024-01-16,lime,1649.8,66.32,26.6,44.002528368483425,ok
2024-01-17,chromite_ore,114536.1,2568.8,48.7,204.71002187167971,ok
2024-01-17,met_coke,9886.7,542.56,20.6,316.8553486309089,ok
2024-01-17,quartzite_flux,10035.5,226.13,47.8,28.105097867730272,ok
2024-01-17,electrode_paste,209.2,9.12,24.9,1898.7771374181614,ok
2024-01-17,lime,1582.9,66.88,25.5,42.84727564965098,ok
2024-01-18,chromite_ore,111970.0,2566.08,47.6,198.34254499905862,ok
2024-01-18,met_coke,9358.4,528.3,19.5,304.26991114473776,ok
2024-01-18,quartzite_flux,9804.8,230.62,46.7,27.23317611557455,ok
2024-01-18,electrode_paste,200.4,8.8,23.9,1844.2174688229568,ok
2024-01-18,lime,1517.2,65.76,24.5,44.50865361758011,ok
2024-01-19,chromite_ore,109543.4,2426.57,46.6,192.5504990571509,ok
2024-01-19,met_coke,8841.3,517.11,18.4,307.2300071488321,ok
2024-01-19,quartzite_flux,9579.6,225.29,45.6,28.62984743654149,ok
2024-01-19,electrode_paste,191.8,8.69,22.8,1883.944309334994,ok
2024-01-19,lime,1452.2,64.98,23.4,43.87980155125523,ok
2024-01-20,chromite_ore,107079.3,2464.18,45.6,203.68341156943688,ok
2024-01-20,met_coke,8323.3,518.0,17.3,313.66188966818225,ok
2024-01-20,quartzite_flux,9347.4,232.15,44.5,27.815631289483715,ok
2024-01-20,electrode_paste,182.5,9.24,21.7,1877.495799081121,ok
2024-01-20,lime,1383.8,68.38,22.3,45.47603032250838,ok
2024-01-21,chromite_ore,104490.4,2588.89,44.5,193.885039783235,ok
2024-01-21,met_coke,7800.5,522.78,16.3,320.21015671205345,ok
2024-01-21,quartzite_flux,9120.7,226.67,43.4,27.706567478146876,ok
2024-01-21,electrode_paste,173.3,9.24,20.6,1811.129571360259,ok
2024-01-21,lime,1317.5,66.35,21.2,44.28618030748309,ok
2024-01-22,chromite_ore,102070.9,2419.5,43.4,202.07424947753873,ok
2024-01-22,met_coke,7308.5,491.99,15.2,317.7772554900122,ok
2024-01-22,quartzite_flux,8895.4,225.3,42.4,27.8448169931615,ok
2024-01-22,electrode_paste,164.3,8.94,19.6,1804.992492249443,ok
2024-01-22,lime,1250.9,66.51,20.2,45.61225763154394,ok
2024-01-23,chromite_ore,99629.1,2441.75,42.4,201.64917230925653,ok
2024-01-23,met_coke,6798.9,509.53,14.2,314.24794540721916,ok
2024-01-23,quartzite_flux,8669.8,225.6,41.3,28.11793137869942,ok
2024-01-23,electrode_paste,155.4,8.97,18.5,1814.5400513001855,ok
2024-01-23,lime,1185.6,65.31,19.1,45.34494027822023,ok
2024-01-24,chromite_ore,97180.2,2448.88,41.4,200.34239311654025,ok
2024-01-24,met_coke,6296.5,502.48,13.1,321.12842481864647,ok
2024-01-24,quartzite_flux,8444.7,225.14,40.2,27.94997561403373,ok
2024-01-24,electrode_paste,146.5,8.83,17.4,1841.0655972556249,ok
2024-01-24,lime,1117.7,67.97,18.0,44.248364612410356,ok
2024-01-25,chromite_ore,94713.6,2466.59,40.3,202.4033550551143,ok
2024-01-25,met_coke,5795.4,501.08,12.1,311.97493906539654,ok
2024-01-25,quartzite_flux,8226.0,218.66,39.2,27.455802720445607,ok
2024-01-25,electrode_paste,137.6,8.95,16.4,1897.2463817082107,ok
2024-01-25,lime,1050.9,66.78,16.9,45.392873049156364,ok
2024-01-26,chromite_ore,92306.2,2407.49,39.3,195.9971574239363,ok
2024-01-26,met_coke,5298.1,497.25,11.0,323.4907552760277,ok
2024-01-26,quartzite_flux,8007.3,218.7,38.1,28.129903180716706,ok
2024-01-26,electrode_paste,128.9,8.73,15.3,1884.302883124126,ok
2024-01-26,lime,985.6,65.3,15.9,45.03070452223423,ok
2024-01-27,chromite_ore,89811.3,2494.82,38.2,195.8521863459316,ok
2024-01-27,met_coke,4786.5,511.63,10.0,309.8074063101835,ok
2024-01-27,quartzite_flux,7777.5,229.78,37.0,28.15561305316192,ok
2024-01-27,electrode_paste,333.1,8.94,39.7,1851.7826046863781,ok
2024-01-27,lime,921.0,64.61,14.9,45.35716005735792,ok
2024-01-28,chromite_ore,87325.9,2485.46,37.2,198.05553703922,ok
2024-01-28,met_coke,13325.1,502.96,27.8,303.7671114029942,ok
2024-01-28,quartzite_flux,7547.2,230.36,35.9,28.5394827743599,ok
2024-01-28,electrode_paste,324.2,8.84,38.6,1811.1363484457988,ok
2024-01-28,lime,2700.8,65.32,43.6,44.10548909443629,ok
2024-01-29,chromite_ore,84830.7,2495.21,36.1,204.14577951121305,ok
2024-01-29,met_coke,12816.8,508.24,26.7,319.08790485231185,ok
2024-01-29,quartzite_flux,7331.2,215.94,34.9,28.879719342274633,ok
2024-01-29,electrode_paste,315.5,8.69,37.6,1801.3351075304793,ok
2024-01-29,lime,2633.9,66.89,42.5,43.30105097039881,ok
2024-01-30,chromite_ore,82389.0,2441.7,35.1,200.73664967541077,ok
2024-01-30,met_coke,12312.5,504.31,25.7,305.552346641142,ok
2024-01-30,quartzite_flux,7106.8,224.41,33.8,28.647611045355582,ok
2024-01-30,electrode_paste,306.5,9.08,36.5,1804.8300230103805,ok
2024-01-30,lime,2567.8,66.08,41.4,45.1861293816989,ok
2024-01-31,chromite_ore,79933.3,2455.69,34.0,194.93847600954155,ok
2024-01-31,met_coke,11815.8,496.71,24.6,314.0980099756731,ok
2024-01-31,quartzite_flux,6886.9,219.9,32.8,28.579515448424722,ok
2024-01-31,electrode_paste,297.3,9.21,35.4,1811.6877069830803,ok
2024-01-31,lime,2501.1,66.72,40.3,43.33245014129221,ok
2024-02-01,chromite_ore,77472.8,2460.51,33.0,202.57356113181413,ok
2024-02-01,met_coke,11300.3,515.49,23.5,323.31782505548,ok
2024-02-01,quartzite_flux,6660.0,226.89,31.7,27.46866642319234,ok
2024-02-01,electrode_paste,288.2,9.03,34.3,1810.932463171015,ok
2024-02-01,lime,2432.7,68.36,39.2,44.80798179713357,ok
2024-02-02,chromite_ore,74955.4,2517.4,31.9,199.37558967410698,ok
2024-02-02,met_coke,10775.9,524.42,22.4,319.7376125315361,ok
2024-02-02,quartzite_flux,6438.6,221.4,30.7,27.204136930310682,ok
2024-02-02,electrode_paste,279.3,8.87,33.3,1835.6755247502263,ok
2024-02-02,lime,2365.8,66.92,38.2,43.10030182105865,ok
2024-02-03,chromite_ore,72341.6,2613.77,30.8,198.18089181897497,ok
2024-02-03,met_coke,10251.7,524.15,21.4,322.65985353067487,ok
2024-02-03,quartzite_flux,6202.4,236.22,29.5,27.921529639694313,ok
2024-02-03,electrode_paste,270.0,9.4,32.1,1825.2686362571822,ok
2024-02-03,lime,2295.0,70.8,37.0,44.45104632803099,ok
2024-02-04,chromite_ore,69736.6,2604.99,29.7,204.68487168690498,ok
2024-02-04,met_coke,9708.7,543.04,20.2,320.3915933087406,ok
2024-02-04,quartzite_flux,5973.4,229.02,28.4,27.46012129847798,ok
2024-02-04,electrode_paste,260.5,9.42,31.0,1845.161122616772,ok
2024-02-04,lime,2225.5,69.51,35.9,45.022731874902234,ok
2024-02-05,chromite_ore,67236.0,2500.58,28.6,196.00525500308214,ok
2024-02-05,met_coke,9191.9,516.82,19.1,308.6143170074187,ok
2024-02-05,quartzite_flux,5744.9,228.51,27.4,28.623591673926203,ok
2024-02-05,electrode_paste,251.5,9.03,29.9,1878.0254098091052,ok
2024-02-05,lime,2158.6,66.83,34.8,44.87564490365838,ok
2024-02-06,chromite_ore,64738.4,2497.6,27.5,202.30036461663195,ok
2024-02-06,met_coke,8666.5,525.4,18.1,308.46266864195405,ok
2024-02-06,quartzite_flux,5517.2,227.7,26.3,28.83641086903383,ok
2024-02-06,electrode_paste,242.6,8.94,28.9,1879.5941961810902,ok
2024-02-06,lime,2089.8,68.82,33.7,45.3480251128533,ok
2024-02-07,chromite_ore,62189.3,2549.06,26.5,200.47589917921562,ok
2024-02-07,met_coke,8127.3,539.21,16.9,315.0546730644457,ok
2024-02-07,quartzite_flux,5293.3,223.85,25.2,27.24904427936637,ok
2024-02-07,electrode_paste,233.2,9.33,27.8,1839.3633283117579,ok
2024-02-07,lime,2023.2,66.62,32.6,43.750829854435715,ok
2024-02-08,chromite_ore,59599.3,2590.04,25.4,198.50832807188488,ok
2024-02-08,met_coke,7594.8,532.5,15.8,318.69077485890494,ok
2024-02-08,quartzite_flux,5058.9,234.41,24.1,28.901467382908095,ok
2024-02-08,electrode_paste,224.2,8.98,26.7,1869.686829184969,ok
2024-02-08,lime,1957.8,65.36,31.6,45.73260871124316,ok
2024-02-09,chromite_ore,57070.7,2528.63,24.3,201.27405999762289,ok
2024-02-09,met_coke,7059.8,534.98,14.7,306.1445482339789,ok
2024-02-09,quartzite_flux,4824.9,234.04,23.0,27.18400150495001,ok
2024-02-09,electrode_paste,215.1,9.14,25.6,1845.5984457820105,ok
2024-02-09,lime,1890.7,67.17,30.5,44.48606501860554,ok
2024-02-10,chromite_ore,54379.3,2691.34,23.1,196.592069124202,ok
2024-02-10,met_coke,6520.9,538.92,13.6,321.8037815622341,ok
2024-02-10,quartzite_flux,4586.4,238.51,21.8,27.239837199018773,ok
2024-02-10,electrode_paste,205.5,9.64,24.5,1790.8081212685095,ok
2024-02-10,lime,1821.0,69.65,29.4,44.45208915057071,ok
2024-02-11,chromite_ore,51712.5,2666.81,22.0,194.11742069862683,ok
2024-02-11,met_coke,5995.7,525.21,12.5,319.06601541100576,ok
2024-02-11,quartzite_flux,4357.0,229.36,20.7,28.080112449048656,ok
2024-02-11,electrode_paste,196.0,9.5,23.3,1868.6799604272094,ok
2024-02-11,lime,1753.0,67.97,28.3,43.61619759675314,ok
2024-02-12,chromite_ore,49065.0,2647.52,20.9,198.27857479534669,ok
2024-02-12,met_coke,5484.1,511.59,11.4,307.4357342043447,ok
2024-02-12,quartzite_flux,11247.6,227.94,53.6,28.16532629200846,ok
2024-02-12,electrode_paste,187.0,8.97,22.3,1820.099906712009,ok
2024-02-12,lime,1683.1,69.94,27.1,44.85028663830487,ok
2024-02-13,chromite_ore,46618.0,2447.0,19.8,198.2787979196823,ok
2024-02-13,met_coke,4980.5,503.54,10.4,305.3251112958223,ok
2024-02-13,quartzite_flux,11021.7,225.9,52.5,28.151085543694823,ok
2024-02-13,electrode_paste,177.9,9.12,21.2,1899.7290421962637,ok
2024-02-13,lime,1617.8,65.34,26.1,45.52281531889862,ok
2024-02-14,chromite_ore,122511.4,2486.15,52.1,192.55244466388223,ok
2024-02-14,met_coke,12373.1,509.07,25.8,307.8878148637384,ok
2024-02-14,quartzite_flux,10795.3,226.45,51.4,27.313948129111616,ok
2024-02-14,electrode_paste,169.2,8.7,20.1,1833.8708144065656,ok
2024-02-14,lime,1550.8,66.91,25.0,43.12532292459049,ok
2024-02-15,chromite_ore,120004.6,2506.76,51.1,195.24407895885332,ok
2024-02-15,met_coke,11873.8,499.31,24.7,310.34371938904576,ok
2024-02-15,quartzite_flux,10581.2,214.05,50.4,29.010847089457513,ok
2024-02-15,electrode_paste,160.5,8.73,19.1,1873.714666462678,ok
2024-02-15,lime,1485.9,64.97,24.0,44.225285023904796,ok
2024-02-16,chromite_ore,117587.5,2417.1,50.0,204.51102436396567,ok
2024-02-16,met_coke,11377.6,496.14,23.7,314.269364935302,ok
2024-02-16,quartzite_flux,10364.8,216.36,49.4,28.34853278979768,ok
2024-02-16,electrode_paste,151.9,8.55,18.1,1865.2696045048021,ok
2024-02-16,lime,1422.8,63.11,22.9,45.01345228384549,ok
2024-02-17,chromite_ore,115043.4,2544.05,49.0,205.3637338549116,ok
2024-02-17,met_coke,10862.5,515.14,22.6,315.7824143117792,ok
2024-02-17,quartzite_flux,10140.4,224.43,48.3,27.508974658704805,ok
2024-02-17,electrode_paste,143.1,8.83,17.0,1817.9408537308877,ok
2024-02-17,lime,1359.4,63.34,21.9,45.65755172999,ok
2024-02-18,chromite_ore,112470.0,2573.4,47.9,199.17986285199316,ok
2024-02-18,met_coke,10355.7,506.81,21.6,317.77457859075133,ok
2024-02-18,quartzite_flux,9916.2,224.17,47.2,28.73456508550849,ok
2024-02-18,electrode_paste,133.8,9.27,15.9,1829.7618398446953,ok
2024-02-18,lime,1294.0,65.42,20.9,43.50353806548786,ok
2024-02-19,chromite_ore,110074.2,2395.83,46.8,197.52148028349217,ok
2024-02-19,met_coke,9868.6,487.08,20.6,305.13839897364386,ok
2024-02-19,quartzite_flux,9699.8,216.44,46.2,27.473331040782583,ok
2024-02-19,electrode_paste,124.9,8.9,14.9,1798.4018970637856,ok
2024-02-19,lime,1227.8,66.21,19.8,43.36103267142973,ok
2024-02-20,chromite_ore,107655.8,2418.38,45.8,192.20007809181723,ok
2024-02-20,met_coke,9356.2,512.38,19.5,308.24450973129774,ok
2024-02-20,quartzite_flux,9478.4,221.43,45.1,27.378767451477422,ok
2024-02-20,electrode_paste,310.9,9.11,37.0,1894.4924559006793,ok
